Tamil	உங்க புகாரை பதிவு செஞ்சிட்டேன், ரெஃபரன்ஸ் நம்பர் ஏழு நாலு இரண்டு ஒன்பது. இதை குறிச்சு வெச்சுக்கோங்க.
Tamil	டாக்டர் மீனாவை பார்க்க புதன்கிழமை காலை பத்து மணிக்கு நேரம் இருக்கு, அது உங்களுக்கு ஓகேவா?
Tamil	உங்க முடி வெட்டற அப்பாயின்ட்மென்ட்டை, என்னது, சனிக்கிழமைக்கு மாத்தணுமா? நேரம் சொல்லுங்க பார்க்கலாம்.
Tamil	நாளைக்கு உங்க பல் சோதனை சந்திப்பு மதியம் மூணு மணிக்கு இருக்குனு நினைவூட்டறேன்.
Tamil	சரி, உங்க கார் சர்வீஸ் வியாழக்கிழமை காலையில போட்டுட்டேன், ஓட்டோமேட்டிக்கா ஒரு ரிமைண்டர் வரும்.
Tamil	வணக்கம், உங்களுக்கு இந்த மாசம் ஒரு சிறப்பு ஆஃபர் இருக்கு, ஒரு நிமிஷம் கேட்க முடியுமா?
Tamil	உங்க தற்போதைய பிளானை, அதாவது, இன்னும் கொஞ்சம் டேட்டா கிடைக்கற பிளானுக்கு அப்கிரேட் பண்ண தகுதி இருக்கீங்க.
Tamil	நீங்க போன மாசம் கனெக்‌ஷனை நிறுத்திட்டீங்க, திரும்ப சேர்ந்தா முதல் மூணு மாசம் பாதி விலைதான்.
Tamil	கட்டாயம் இல்ல, ஆனா இந்த தள்ளுபடி வெள்ளிக்கிழமைக்குள்ளார மட்டும்தான், யோசிச்சு சொல்லுங்க.
Tamil	பாதுகாப்புக்காக, உங்க பதிவு செஞ்ச மொபைல் நம்பருக்கு வந்த ஆறு இலக்க கோடை சொல்ல முடியுமா?
Tamil	உங்க கணக்கில் இன்னிக்கு காலை ஒரு புது சாதனத்துல லாகின் ஆச்சு, அது நீங்கதானா?
Tamil	ஓகே, உங்க, உங்க பிறந்த தேதி மட்டும் ஒரு முறை சொல்லிடுங்க, அப்புறம் தொடரலாம்.
Tamil	தொடர்ந்து தப்பான பாஸ்வேர்ட் முயற்சி நடந்ததால, பாதுகாப்புக்காக கணக்கை சிறிது நேரம் பூட்டிட்டோம்.
Tamil	உங்க கார் விபத்து பத்தி கிளைம் பதிவு செய்யலாம், முதல்ல என்ன நடந்துச்சுனு சுருக்கமா சொல்லுங்க.
Tamil	உங்க பாலிசி இந்த சேதத்தை கவர் பண்ணுது, ஆனா, அதாவது, கழிப்பு தொகை ஐயாயிரம் ரூபாய் இருக்கும்.
Tamil	உங்க கிளைம் இப்போ பரிசீலனையில இருக்கு, ஒருவேள ஒரு வாரத்துல முடிவு கிடைக்கும்.
Tamil	நீங்க ஹைவேல சிக்கிக்கிட்டீங்களா? சரி, உடனே ஒரு பழுது நீக்கும் வண்டியை அனுப்பறேன், எங்க இருக்கீங்க?
Tamil	உங்க சேமிப்பு கணக்குல இப்போ இருப்பு பதினைஞ்சாயிரத்து முன்னூறு ரூபாய் இருக்கு.
Tamil	உங்க தொலைஞ்ச கார்டை பிளாக் பண்ணிட்டேன், புது கார்டு, அது ஐந்து வேலை நாள்ள வீட்டுக்கு வந்துடும்.
Tamil	நேத்து இரண்டாயிரத்து இருநூறு ரூபாய் பணம் செலுத்தியிருக்கீங்க, அதை இப்போ உறுதி செஞ்சிக்கலாமா?
Tamil	உங்க கடன் விண்ணப்பம், என்னது, இப்போ இறுதி சரிபார்ப்பு நிலையில இருக்கு, இரண்டு நாள்ள தகவல் வரும்.
Tamil	இன்னிக்கு சென்செக்ஸ் முக்கால் சதவீதம் ஏறி எழுபதாயிரம் புள்ளியை தாண்டி மூடிச்சு.
Tamil	தங்கம் பத்து கிராம் இப்போ எழுபத்தி ரெண்டாயிரம் ரூபாய், நேற்றை விட கொஞ்சம் கீழ இறங்கியிருக்கு.
Tamil	பத்து வருஷ அரசு பத்திரத்தோட வருமானம், அதாவது, ஏழு புள்ளி ஒன்று சதவீதமா இருக்கு.
Tamil	அந்த நிறுவனத்தோட காலாண்டு லாபம் பன்னிரண்டு சதவீதம் கூடியிருக்கு, பங்கு விலையும் ஏறுது.
Tamil	இங்க சொல்லற நபர் என்பது இந்த ஒப்பந்தத்துல கையெழுத்திடற தனிநபர் அல்லது நிறுவனத்தை குறிக்கும்.
Tamil	உங்க இன்டேக் விவரங்களை பதிவு செஞ்சிட்டோம், இதெல்லாம் சரிங்கறதை நீங்க உறுதி பண்றீங்களா?
Tamil	இந்த ஒப்பந்தம் இரு தரப்பு கையெழுத்திட்ட நாள்லேருந்துதான் அமலுக்கு வரும்.
Tamil	இந்த அழைப்பு தர பயிற்சிக்காக பதிவு செய்யப்படுது, அது உங்களுக்கு ஓகேதானே?
Tamil	இந்த சந்தா, அதாவது, ஒவ்வொரு வருஷமும் தானா புதுப்பிக்கப்படும், எப்போ வேணா நீங்க ரத்து செய்யலாம்.
Tamil	நீங்க பதினான்கு நாள்ள மனசு மாறினா, எந்த அபராதமும் இல்லாம ரத்து செஞ்சுக்கலாம்.
Tamil	தொடர்வதுக்கு முன்னாடி, உங்க ஒப்புதலை ஒரு முறை வாய்வழியா சொல்லிடுங்க.
Tamil	முதல்ல உங்க ரவுட்டர் பின்னாடி இருக்கற பவர் பட்டனை, அதாவது, பத்து விநாடி அழுத்திப் பிடிங்க.
Tamil	ஓகே, இப்போ ஸ்க்ரீன்ல மேல வலது மூலையில இருக்கற செட்டிங்ஸ் ஐகானை தொடுங்க, தொடுங்க பாக்கலாம்.
Tamil	இப்போ ஃபார்ம்ல உங்க பெயரை டைப் பண்ணுங்க, அப்புறம், எம், நெக்ஸ்ட் பட்டனை அழுத்துங்க.
Tamil	கனெக்‌ஷனை சோதிக்க, வைஃபையை ஒரு முறை ஆஃப் பண்ணி, கொஞ்சம் பொறுத்து திரும்ப ஆன் பண்ணுங்க.
Tamil	உங்க சென்னைக்கு போற ரயில் இன்னிக்கு, என்னது, கிட்டத்தட்ட நாற்பது நிமிஷம் தாமதமா ஓடுது.
Tamil	உங்க பார்சல் இப்போ உள்ளூர் கிடங்கை அடைஞ்சிருக்கு, நாளைக்கு மதியத்துக்குள்ளார டெலிவரி ஆகிடும்.
Tamil	உங்க டாக்ஸி வந்துட்டிருக்கு, டிரைவர் ராஜேஷ், வெள்ளை நிற கார், ஐந்து நிமிஷத்துல வந்துடுவாரு.
Tamil	உங்க ரத்த பரிசோதனை முடிவு வந்துடுச்சு, அதை எடுக்க நாளைக்கு கிளினிக்குக்கு வந்துடுங்க.
Tamil	நாளைக்கு வர முன்னாடி, அதாவது, காலையில எதுவும் சாப்பிடாம வந்துடுங்க, தண்ணி மட்டும் குடிக்கலாம்.
Tamil	இந்த உதவி எப்படி இருந்துச்சு, ஒன்னு தொடங்கி அஞ்சு வரைக்கும் எந்த மதிப்பெண் தருவீங்க?
Tamil	ஐயோ, இன்னிக்கு வெளியில ரொம்ப மழையா? இங்கயும் காலையிலேருந்து லேசா தூறிக்கிட்டே இருக்கு.
Bengali (Indian)	আচ্ছা, আপনার যে অর্ডারটা মঙ্গলবার ডেলিভারি হওয়ার কথা ছিল, সেটা আমি বুধবারে সরিয়ে দিয়েছি। আর কোনো সাহায্য লাগবে?
Bengali (Indian)	আপনার রিফান্ডের প্রক্রিয়া সম্পন্ন হয়েছে। টাকাটা পাঁচ থেকে সাত কর্মদিবসের মধ্যে আপনার অ্যাকাউন্টে জমা হয়ে যাবে।
Bengali (Indian)	আপনার সাবস্ক্রিপশন এখন থেকে প্রতি মাসে দুইশো নিরানব্বই টাকায় নবায়ন হবে। এটা কি আপনার জন্য ঠিক আছে?
Bengali (Indian)	আপনার বুকিং নিশ্চিত হয়েছে। রেফারেন্স নম্বর হলো BK7429।
Bengali (Indian)	ধন্যবাদ ফোন করার জন্য। আপনার বিলিং-সংক্রান্ত সমস্যাটা আমি একটু দেখে নিচ্ছি।
Bengali (Indian)	অনেকক্ষণ অপেক্ষা করার জন্য আন্তরিকভাবে দুঃখিত। আমি এখনই আপনার অভিযোগটি নথিভুক্ত করছি।
Bengali (Indian)	দেখুন, আপনার গত মাসের বিলে যে অতিরিক্ত অর্থ কাটা হয়েছে, সেটা আমরা ফেরত দিয়ে দেব।
Bengali (Indian)	এই অসুবিধার জন্য আমরা আন্তরিকভাবে দুঃখিত। আমি এখনই আপনার সংযোগের সমস্যাটা সমাধানের চেষ্টা করছি।
Bengali (Indian)	তাহলে শুক্রবার সকাল এগারোটায় ডাক্তারবাবুর সঙ্গে আপনার অ্যাপয়েন্টমেন্ট রয়েছে, ঠিক তো?
Bengali (Indian)	আচ্ছা, আপনার স্যালনের বুকিংটা শনিবারের বদলে রবিবারে করে দেব?
Bengali (Indian)	শুধু মনে করিয়ে দিচ্ছি, আগামীকাল বিকেল চারটায় ওয়াশিং মেশিন সারানোর টেকনিশিয়ান আপনার বাড়িতে আসবেন।
Bengali (Indian)	বলুন তো, আপনার জন্য কোন সময়টা সুবিধাজনক হবে, সকাল না বিকেল?
Bengali (Indian)	নমস্কার, আপনাকে একটি বিশেষ অফারের কথা জানাতে ফোন করেছি। এখন কি কথা বলার জন্য সুবিধাজনক সময়?
Bengali (Indian)	দেখুন, আপনার বর্তমান প্ল্যানটি আপগ্রেড করলে প্রতি মাসে প্রায় দেড়শো টাকা সাশ্রয় করতে পারবেন।
Bengali (Indian)	আপনি অনেকদিন ধরে আমাদের সঙ্গে আছেন, তাই আপনার জন্য একটি বিশেষ ছাড়ের অফার রয়েছে।
Bengali (Indian)	কোনো তাড়া নেই। আপনি ভেবে পরে আমাদের জানাতে পারেন।
Bengali (Indian)	নিরাপত্তার স্বার্থে, আপনার নিবন্ধিত মোবাইল নম্বরের শেষ চারটি সংখ্যা বলবেন?
Bengali (Indian)	আপনার ফোনে একটি ওটিপি পাঠানো হয়েছে। পেয়ে থাকলে একটু পড়ে শোনাবেন?
Bengali (Indian)	আজ সকালে আপনার অ্যাকাউন্টে লগইনের একটি চেষ্টা হয়েছিল। সেটা কি আপনিই করেছিলেন?
Bengali (Indian)	ঠিক আছে, আপনার পরিচয় যাচাই সম্পন্ন হয়েছে। এখন বলুন, কীভাবে সাহায্য করতে পারি?
Bengali (Indian)	আপনার গাড়ির ক্লেমটি গ্রহণ করা হয়েছে। ক্লেম নম্বর হলো CL9318।
Bengali (Indian)	আচ্ছা, দুর্ঘটনাটি ঠিক কোথায় ঘটেছিল, একটু জানাবেন?
Bengali (Indian)	চিন্তা করবেন না, আমি এখনই রাস্তায় সহায়তার জন্য একটি গাড়ি পাঠানোর ব্যবস্থা করছি।
Bengali (Indian)	আপনার পলিসির আওতায় এই ক্ষতিটি অন্তর্ভুক্ত আছে কি না, আমি একটু দেখে নিচ্ছি।
Bengali (Indian)	আপনার সেভিংস অ্যাকাউন্টে বর্তমানে বারো হাজার চারশো পঁচিশ টাকা রয়েছে।
Bengali (Indian)	আচ্ছা, আপনার পুরোনো কার্ডটি ব্লক করে নতুন কার্ড পাঠানোর ব্যবস্থা করছি।
Bengali (Indian)	আপনার ঋণের আবেদনটি বর্তমানে অনুমোদনের পর্যায়ে রয়েছে। দু-এক দিনের মধ্যেই আপডেট পেয়ে যাবেন।
Bengali (Indian)	গতকাল রাত আটটায় তিন হাজার টাকার যে লেনদেনটি হয়েছে, সেটা কি আপনিই করেছিলেন?
Bengali (Indian)	আজ বাজার কিছুটা নিম্নমুখী ছিল। সেনসেক্স প্রায় শূন্য দশমিক ছয় শতাংশ কমেছে।
Bengali (Indian)	আজ সোনার দাম মোটামুটি স্থির রয়েছে। প্রতি দশ গ্রাম সোনার দাম প্রায় বাহাত্তর হাজার টাকার কাছাকাছি।
Bengali (Indian)	বর্তমানে দশ বছরের সরকারি বন্ডের ইল্ড সাত দশমিক এক শতাংশের আশেপাশে রয়েছে।
Bengali (Indian)	ওই কোম্পানির ত্রৈমাসিক ফলাফল প্রকাশিত হয়েছে। গত বছরের তুলনায় তাদের মুনাফা বারো শতাংশ বেড়েছে।
Bengali (Indian)	সহজ করে বললে, ‘নমিনি’ হলো সেই ব্যক্তি, যাকে আপনি অর্থ গ্রহণের জন্য মনোনীত করেন।
Bengali (Indian)	আপনার দেওয়া তথ্য আমরা সংরক্ষণ করেছি। এগুলো শুধুমাত্র এই কাজের উদ্দেশ্যেই ব্যবহার করা হবে।
Bengali (Indian)	এই চুক্তি অনুযায়ী, যেকোনো পক্ষ ত্রিশ দিনের আগাম নোটিশ দিয়ে চুক্তি বাতিল করতে পারবেন।
Bengali (Indian)	শুরুতেই জানিয়ে রাখছি, প্রশিক্ষণ ও মানোন্নয়নের উদ্দেশ্যে এই কলটি রেকর্ড করা হচ্ছে।
Bengali (Indian)	আপনার কাছে চৌদ্দ দিনের সময় রয়েছে। এর মধ্যে চাইলে কোনো অতিরিক্ত খরচ ছাড়াই বাতিল করতে পারবেন।
Bengali (Indian)	এই প্ল্যানটি এক বছর পর স্বয়ংক্রিয়ভাবে নবায়ন হবে। বিষয়টি কি আপনার জানা আছে?
Bengali (Indian)	তাহলে আপনার সম্মতি নিয়ে আমরা এগোচ্ছি। এটা কি রেকর্ডে রাখার অনুমতি দিতে পারেন?
Bengali (Indian)	আচ্ছা, এবার রাউটারের পেছনের লাল বোতামটি দশ সেকেন্ড চেপে ধরে রাখুন। হয়ে গেলে আমাকে জানান।
Bengali (Indian)	এবার স্ক্রিনের নিচে যে নীল বোতামটি দেখছেন, সেটিতে ক্লিক করুন।
Bengali (Indian)	ঠিক আছে, এবার ফোনটি সম্পূর্ণভাবে বন্ধ করে আবার চালু করুন।
Bengali (Indian)	ফর্মের ওই ঘরে আপনার পুরো নাম লিখুন, তারপর নিচে তারিখটি লিখে দিন।
Bengali (Indian)	একটা দুঃসংবাদ আছে। আপনার সকাল সাড়ে ছয়টার ট্রেনটি প্রায় চল্লিশ মিনিট দেরিতে চলছে।
Bengali (Indian)	আপনার পার্সেলটি স্থানীয় হাবে পৌঁছে গেছে। আশা করছি আজ বিকেলের মধ্যেই ডেলিভারি হয়ে যাবে।
Bengali (Indian)	আপনার ট্যাক্সি রওনা দিয়েছে। ড্রাইভার প্রায় পাঁচ মিনিটের মধ্যে পৌঁছে যাবেন।
Bengali (Indian)	আপনার রক্ত পরীক্ষার রিপোর্ট এসে গেছে। ডাক্তারবাবু দেখে নেওয়ার পর আপনাকে জানানো হবে।
Bengali (Indian)	শুধু মনে করিয়ে দিচ্ছি, আগামীকালের পরীক্ষার আগে রাত বারোটার পর কিছু খাবেন না।
Bengali (Indian)	যাওয়ার আগে বলবেন, এক থেকে দশের মধ্যে আমাদের সেবাকে কত নম্বর দেবেন?
Bengali (Indian)	উফ, আজ বেশ গরম পড়েছে, তাই না? যাই হোক, আপনার কাজটা আমি এখনই দেখে নিচ্ছি।
Spanish (Spain)	Vale, ya tengo aquí su reserva para el jueves a las ocho. ¿Le confirmo también la mesa para cuatro?
Spanish (Spain)	Su pedido sale hoy mismo, y bueno, le llegará en dos o tres días laborables. ¿Necesita algo más?
Spanish (Spain)	He cambiado la suscripción al plan mensual, este, por nueve euros con noventa y nueve. ¿Quiere que le mande el resumen al correo?
Spanish (Spain)	El reembolso de cuarenta y cinco euros ya está tramitado, ¿vale? Verá el abono en cinco días hábiles.
Spanish (Spain)	Gracias por esperar. A ver, he revisado la factura y, o sea, había un cargo duplicado que ya le voy a quitar.
Spanish (Spain)	Lo siento muchísimo por el retraso del envío. Déjeme, déjeme comprobar dónde está el paquete ahora mismo.
Spanish (Spain)	Entiendo su molestia, de verdad. Vamos a solucionar lo de la conexión hoy mismo, ¿le parece?
Spanish (Spain)	Vale, veo que el servicio le falló ayer por la tarde. Le aplico un descuento en la próxima factura por las molestias.
Spanish (Spain)	Tengo hueco el martes a las diez y media o, este, el miércoles a las cinco. ¿Cuál le viene mejor?
Spanish (Spain)	Le llamo para recordarle la cita en la clínica dental mañana a las nueve. ¿La mantiene?
Spanish (Spain)	Perfecto, le cambio la cita del lunes al, a ver, al viernes a las doce del mediodía.
Spanish (Spain)	Su revisión del coche está confirmada para el día 14 a las ocho de la mañana en el taller de Goya.
Spanish (Spain)	Le llamo porque, bueno, ahora mismo cumple los requisitos para subir a la tarifa con datos ilimitados sin pagar más. ¿Le cuento?
Spanish (Spain)	Veo que lleva con nosotros casi cinco años, o sea, y me encantaría ofrecerle algo mejor antes de que se vaya.
Spanish (Spain)	Sin compromiso ninguno, ¿eh? Solo quería comentarle que tenemos un descuento del veinte por ciento este mes.
Spanish (Spain)	Si le interesa, podríamos, este, dejarle la fibra y el móvil por treinta y cinco euros al mes. ¿Lo valoramos?
Spanish (Spain)	Por seguridad, necesito confirmar su fecha de nacimiento y, este, las tres últimas cifras de su DNI.
Spanish (Spain)	Hemos detectado un intento de acceso desde un dispositivo nuevo. ¿Fue usted quien intentó entrar hace, a ver, unos diez minutos?
Spanish (Spain)	Le acabo de enviar un código de seis dígitos por SMS. ¿Me lo puede leer cuando le llegue?
Spanish (Spain)	Vale, vamos a verificar su identidad. ¿Me confirma el nombre completo tal y como aparece en la cuenta?
Spanish (Spain)	Para abrir el parte necesito, este, la fecha del accidente y una descripción breve de lo que pasó.
Spanish (Spain)	Su póliza sí cubre los daños por agua, pero, o sea, con una franquicia de ciento cincuenta euros.
Spanish (Spain)	Ya he avisado a la grúa, ¿vale? Tardará en llegar unos, unos cuarenta minutos a su ubicación.
Spanish (Spain)	El estado de su siniestro es, a ver, en revisión por el perito. Le llamaremos en cuanto haya novedades.
Spanish (Spain)	Su saldo disponible es de mil doscientos treinta euros con cincuenta céntimos. ¿Quiere consultar algún movimiento?
Spanish (Spain)	Le he bloqueado la tarjeta y, bueno, le emito una nueva que le llegará en unos siete días hábiles.
Spanish (Spain)	Veo un pago de ochenta euros en una gasolinera ayer. ¿Reconoce usted ese cargo?
Spanish (Spain)	Su solicitud de préstamo está, este, pendiente de aprobación. Deberíamos tener respuesta en cuarenta y ocho horas.
Spanish (Spain)	El Ibex 35 cerró con una subida del cero coma ocho por ciento, impulsado por la banca.
Spanish (Spain)	El bono español a diez años cotiza al, a ver, tres coma uno por ciento esta mañana.
Spanish (Spain)	Telefónica presentó resultados ayer, con un beneficio que supera ligeramente las previsiones de los analistas.
Spanish (Spain)	El euro se cambia hoy a un dólar con ocho, prácticamente sin variación respecto a la sesión anterior.
Spanish (Spain)	Le leo la cláusula: el presente contrato entrará en vigor en la fecha de la firma por ambas partes.
Spanish (Spain)	Cuando hablamos de fuerza mayor nos referimos, este, a un hecho imprevisible que impide cumplir el contrato.
Spanish (Spain)	Confirmo que hemos registrado su solicitud con fecha de hoy y queda constancia en el expediente.
Spanish (Spain)	Le informo de que esta llamada está siendo grabada por motivos de calidad y seguridad.
Spanish (Spain)	Tiene usted catorce días naturales para desistir del contrato sin tener que dar ninguna explicación.
Spanish (Spain)	El servicio se renueva automáticamente cada año, salvo que avise, este, con treinta días de antelación.
Spanish (Spain)	Para continuar necesito su consentimiento expreso. ¿Me confirma que está de acuerdo, sí o no?
Spanish (Spain)	Vale, primero desenchufe el router y espere, este, unos diez segundos antes de volver a conectarlo.
Spanish (Spain)	Ahora, en la pantalla, pulse donde pone ajustes y luego, a ver, baje hasta la opción de red.
Spanish (Spain)	Cuando la luz se ponga verde, dígamelo y, o sea, probamos la conexión juntos.
Spanish (Spain)	Su vuelo a Barcelona se ha retrasado, este, unos cuarenta minutos. La nueva salida es a las dieciocho y veinte.
Spanish (Spain)	Su paquete está ahora en el centro de reparto y, bueno, debería entregarse hoy antes de las ocho de la tarde.
Spanish (Spain)	El taxi ya está de camino, ¿vale? Llegará a su dirección en unos, en unos cinco minutos.
Spanish (Spain)	Le llamo para avisarle de que sus resultados ya están disponibles. El médico se los comentará en la próxima cita.
Spanish (Spain)	Recuerde que para el análisis de mañana tiene que venir, este, en ayunas de al menos ocho horas.
Spanish (Spain)	Antes de colgar, ¿podría valorar la atención de hoy del uno al diez? Solo me llevará un segundito.
Spanish (Spain)	Buenos días, le atiende el centro de soporte. ¿Con qué departamento, este, necesita que le ponga en contacto?
Spanish (Spain)	Uy, vaya día de calor hace hoy, ¿eh? Bueno, dígame, ¿en qué le puedo ayudar?
Malayalam	ശരി, നിങ്ങളുടെ ബുക്കിംഗ് ഞാൻ, ങാ, വ്യാഴാഴ്ച വൈകുന്നേരം ആറുമണിയിലേക്ക് മാറ്റിയിട്ടുണ്ട്. വേറെ എന്തെങ്കിലും വേണോ?
Malayalam	നിങ്ങളുടെ ഓർഡർ കാൻസൽ ചെയ്തു, റീഫണ്ട് അഞ്ച് മുതൽ ഏഴ് പ്രവൃത്തിദിവസത്തിനുള്ളിൽ വരും, കേട്ടോ.
Malayalam	ഒന്ന് നോക്കട്ടെ, ങാ, നിങ്ങളുടെ സബ്സ്ക്രിപ്ഷൻ ഇപ്പോ ആക്ടീവ് ആണ്, അടുത്ത പേയ്മെന്റ് മാർച്ച് പന്ത്രണ്ടിനാണ്.
Malayalam	നിങ്ങൾ ചോദിച്ച ആ ഡെലിവറി അഡ്രസ്, അത്, അത് ഞാൻ അപ്ഡേറ്റ് ചെയ്തിട്ടുണ്ട് ട്ടോ.
Malayalam	ഞങ്ങളെ വിളിച്ചതിന് നന്ദി. നിങ്ങളുടെ ബില്ലിലെ ആ അധിക തുകയുടെ കാര്യം, അത് ഞാനൊന്ന് നോക്കാം.
Malayalam	ക്ഷമിക്കണം, കാത്തിരുന്നതിന് നന്ദി. പ്രശ്നം എന്താണെന്ന് കണ്ടെത്തി, ഞാനത് ശരിയാക്കിത്തരാം.
Malayalam	ങാ, അപ്പോ നിങ്ങൾക്ക് കിട്ടാത്ത ആ പാർസൽ, അതിന്റെ ട്രാക്കിംഗ് ഞാൻ ഇപ്പോ ചെക്ക് ചെയ്യാം, ഒരു നിമിഷം.
Malayalam	നോക്കൂ, ഈ ഡബിൾ ചാർജ് വന്നതിന് ശരിക്കും ക്ഷമ ചോദിക്കുന്നു, ഞാനത് ഇപ്പോ തന്നെ റിവേഴ്സ് ചെയ്യാം.
Malayalam	ഡോക്ടറുടെ അപ്പോയിന്റ്മെന്റ് നാളെ രാവിലെ പത്തരയ്ക്ക് ഫിക്സ് ചെയ്തിട്ടുണ്ട്, അൽപ്പം നേരത്തെ വന്നാൽ നന്നായിരുന്നു.
Malayalam	നിങ്ങൾക്ക്, ഉം, ബുധനാഴ്ച വേണോ അതോ വെള്ളിയാഴ്ച വേണോ? രണ്ടും ഫ്രീ ആണ് ട്ടോ.
Malayalam	സലൂൺ ബുക്കിംഗ് ഞാൻ, ങാ, വൈകുന്നേരം നാലുമണിയിലേക്ക് റീഷെഡ്യൂൾ ചെയ്തു, ഓക്കേ ആണോ?
Malayalam	ഒരു ഓർമ്മപ്പെടുത്തലാണ്, നിങ്ങളുടെ ബൈക്കിന്റെ സർവീസ് നാളെ ഉച്ചയ്ക്ക് രണ്ടുമണിക്കാണ് ട്ടോ.
Malayalam	ഹായ്, ഒരു ചെറിയ കാര്യം പറയാനാ വിളിച്ചത്, നിങ്ങളുടെ പ്ലാൻ ഇപ്പോ അപ്ഗ്രേഡ് ചെയ്താൽ മാസം ഇരുനൂറ് രൂപ ലാഭിക്കാം.
Malayalam	നോക്കൂ, നിങ്ങൾ കുറച്ച് നാളായി ഞങ്ങളെ ഉപയോഗിക്കുന്നില്ലല്ലോ, അതോണ്ട്, ഉം, ഒരു സ്പെഷ്യൽ ഓഫർ ഉണ്ട്.
Malayalam	നിങ്ങൾക്ക് ഈ ഓഫറിന് അർഹതയുണ്ടോന്ന് ഞാനൊന്ന് നോക്കട്ടെ, ഒരു സെക്കൻഡ്.
Malayalam	തിരക്കിലാണെങ്കിൽ പറയണേ, ഞാൻ പിന്നെ വിളിക്കാം, പക്ഷേ ഈ ഡിസ്കൗണ്ട് നാളെ വരെയേ ഉള്ളൂ.
Malayalam	സുരക്ഷയ്ക്കായി, നിങ്ങളുടെ രജിസ്റ്റേർഡ് മൊബൈൽ നമ്പറിന്റെ അവസാന നാല് അക്കങ്ങൾ ഒന്ന് പറയാമോ?
Malayalam	ങാ, ഇപ്പോ നിങ്ങളുടെ ഫോണിലേക്ക് ഒരു ഒടിപി വന്നിട്ടുണ്ടാവും, ആ ആറക്ക നമ്പർ ഒന്ന് പറയൂ.
Malayalam	ഞങ്ങൾ ശ്രദ്ധിച്ചു, നിങ്ങളുടെ അക്കൗണ്ടിൽ ഇന്ന് രാവിലെ ഒരു പുതിയ ലോഗിൻ ശ്രമം ഉണ്ടായി, അത് നിങ്ങളായിരുന്നോ?
Malayalam	സ്ഥിരീകരണത്തിന്, നിങ്ങളുടെ ജനനത്തീയതി, അതായത് ദിവസവും മാസവും മാത്രം ഒന്ന് പറയാമോ?
Malayalam	ശരി, അപ്പോ നിങ്ങളുടെ ക്ലെയിം ഞാൻ രജിസ്റ്റർ ചെയ്തു, റഫറൻസ് നമ്പർ സിഎൽ നാല് അഞ്ച് ഏഴ് രണ്ട് ആണ്.
Malayalam	വണ്ടി വഴിയിൽ കിടന്നുപോയോ? വിഷമിക്കണ്ട, ഞാൻ ഇപ്പോ തന്നെ ഒരു റോഡ്സൈഡ് ടീമിനെ അങ്ങോട്ട് അയക്കാം.
Malayalam	നിങ്ങളുടെ പോളിസിയിൽ, ഉം, ഈ കേടുപാടിന് കവറേജ് ഉണ്ട്, പക്ഷേ അയ്യായിരം രൂപ ഡിഡക്റ്റബിൾ വരും.
Malayalam	നിങ്ങളുടെ ക്ലെയിമിന്റെ സ്റ്റാറ്റസ്, അത് ഇപ്പോ റിവ്യൂവിലാണ്, ഏകദേശം മൂന്ന് ദിവസത്തിനുള്ളിൽ അപ്ഡേറ്റ് കിട്ടും.
Malayalam	നിങ്ങളുടെ സേവിംഗ്സ് അക്കൗണ്ടിലെ ബാലൻസ്, ഇപ്പോ, പന്ത്രണ്ടായിരത്തി മുന്നൂറ്റി അൻപത് രൂപയാണ്.
Malayalam	ങാ, പുതിയ കാർഡ് ഞാൻ ഓർഡർ ചെയ്തു, അത് അഞ്ച് മുതൽ ഏഴ് ദിവസത്തിനുള്ളിൽ വീട്ടിലെത്തും ട്ടോ.
Malayalam	നിങ്ങൾ ഇപ്പോ ചെയ്ത ആ പേയ്മെന്റ്, ആ, രണ്ടായിരം രൂപയുടെ ട്രാൻസ്ഫർ വിജയകരമായി പോയിട്ടുണ്ട്.
Malayalam	നിങ്ങളുടെ ലോൺ അപ്ലിക്കേഷൻ, അത് ഇപ്പോ അപ്രൂവൽ ഘട്ടത്തിലാണ്, ഞാൻ, ഞാൻ ഉറപ്പായും അപ്ഡേറ്റ് ചെയ്യാം.
Malayalam	ഇന്ന് നിഫ്റ്റി അൻപത് ഇരുപത്തിരണ്ടായിരത്തി നാനൂറിൽ, ഏകദേശം അര ശതമാനം ഉയർന്ന് ക്ലോസ് ചെയ്തു.
Malayalam	സ്വർണ്ണവില ഗ്രാമിന്, ഉം, എഴുപത്തിരണ്ടായിരത്തി ഇരുനൂറ് രൂപയിലെത്തി, ഇന്നലത്തേക്കാൾ അൽപ്പം കൂടി.
Malayalam	പത്ത് വർഷ ബോണ്ട് യീൽഡ് ഇപ്പോ ഏഴ് പോയിന്റ് ഒന്ന് രണ്ട് ശതമാനത്തിലാണ്, വലിയ മാറ്റമൊന്നുമില്ല.
Malayalam	ഈ കരാറിലെ 'ഫോഴ്സ് മജ്യൂർ' എന്നാൽ, പ്രകൃതിക്ഷോഭം പോലുള്ള, നിയന്ത്രണത്തിന് അതീതമായ സാഹചര്യങ്ങളെയാണ് ഉദ്ദേശിക്കുന്നത്.
Malayalam	നിങ്ങളുടെ ഇൻടേക്ക് വിവരങ്ങൾ ഞങ്ങൾക്ക് ലഭിച്ചു എന്ന് ഇതിനാൽ സ്ഥിരീകരിക്കുന്നു, ഇത് റെക്കോർഡിലുണ്ട്.
